,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year,labels
1662,24,28.9,1,2,0,0,13,1,0,1,1,5,0
1663,24,28.9,1,2,0,0,10,0,0,1,1,7,0
1664,24,28.9,1,2,0,0,11,0,0,1,1,9,0
1665,24,28.9,1,5,0,0,12,0,1,1,1,5,0
1666,24,28.9,1,1,0,0,9,1,1,1,1,7,0
1667,24,28.9,1,2,0,0,9,1,0,1,1,10,0
1668,24,29.0,1,2,0,0,9,0,2,1,1,8,0
1669,24,29.0,1,2,0,0,13,0,0,1,1,9,0
1670,24,29.0,1,3,0,0,10,0,1,1,1,6,0
1671,24,29.0,1,1,0,0,9,0,1,1,1,8,0
1672,24,29.1,1,1,0,0,13,0,1,1,1,6,0
1673,24,29.1,1,4,0,0,15,0,2,1,1,5,0
1674,24,29.2,1,2,0,0,11,0,2,1,1,6,0
1675,24,29.2,1,4,0,0,14,0,0,1,1,9,0
1676,24,29.3,1,2,0,0,13,0,2,1,1,9,0
1677,24,29.3,1,5,0,0,13,0,1,1,1,8,0
1678,24,29.3,1,4,0,0,10,0,0,1,1,8,0
1679,24,29.3,1,2,0,0,12,0,1,1,1,10,0
1680,24,29.3,1,2,0,0,12,1,1,1,1,7,0
1681,24,29.4,1,5,0,0,10,0,1,1,1,5,0
1682,24,29.5,1,4,0,0,11,0,2,1,1,7,0
1683,24,29.5,1,2,0,0,10,0,1,1,1,6,0
1684,24,29.5,1,2,0,0,11,0,1,1,1,10,0
1685,24,29.5,1,2,0,0,14,1,2,1,1,10,0
1686,24,29.6,1,4,0,0,12,1,2,1,1,9,0
1687,24,29.6,1,3,0,0,9,0,1,1,1,9,0
1688,24,29.7,1,4,0,0,9,1,1,1,1,7,0
1689,24,29.7,1,2,0,0,13,1,2,1,1,7,0
1690,24,29.7,1,2,0,0,14,1,1,1,1,6,0
1691,24,29.7,1,1,0,0,12,1,2,1,1,7,0
1692,24,29.7,1,5,0,0,15,1,1,1,1,7,0
1693,24,29.7,1,1,0,0,10,0,0,1,1,9,0
1694,24,29.7,1,1,0,0,10,1,2,1,1,8,0
1695,24,29.8,1,2,0,0,14,1,1,1,1,6,0
1696,24,29.8,1,4,0,0,10,0,1,1,1,8,0
1697,24,29.8,1,3,0,0,12,0,0,1,1,7,0
1698,24,29.8,1,5,0,0,15,0,1,1,1,10,0
1699,24,29.8,1,2,0,0,12,0,0,1,1,9,0
1700,24,29.8,1,5,0,0,13,0,1,1,1,6,0
1701,24,29.8,1,3,0,0,13,1,2,1,1,7,0
1702,24,29.8,1,1,0,0,14,1,0,1,1,5,0
1703,24,29.9,1,2,0,0,11,1,1,1,1,8,0
1704,24,29.9,1,1,0,1,15,0,2,1,1,0,0
1705,24,30.0,1,4,0,0,15,0,0,1,1,7,0
1706,25,0.1,1,3,0,1,9,0,3,1,1,1,0
1707,25,0.5,1,5,0,1,12,1,7,1,1,4,0
1708,25,0.7,1,1,0,1,10,1,4,1,1,7,0
1709,25,0.8,1,5,0,1,15,0,1,1,1,7,0
1710,25,1.0,1,1,0,1,12,1,7,1,1,3,0
1711,25,1.3,1,1,0,1,15,0,5,1,1,5,0
1712,25,2.1,1,4,0,1,12,1,1,1,1,0,0
1713,25,2.3,1,2,0,1,10,1,7,1,1,4,0
1714,25,2.5,1,1,0,1,12,0,6,1,1,3,0
1715,25,2.7,1,4,0,1,10,0,6,1,1,10,0
1716,25,2.8,1,1,0,1,9,0,5,1,1,8,0
1717,25,3.9,1,5,0,1,13,0,4,1,1,1,0
1718,25,4.4,1,3,0,1,12,1,6,1,1,7,0
1719,25,4.5,1,4,0,1,15,0,7,1,1,1,0
1720,25,4.7,1,5,0,1,14,1,4,1,1,5,0
1721,25,4.8,1,4,0,1,14,1,3,1,1,2,0
1722,25,5.3,1,5,0,1,9,1,8,1,1,10,0
1723,25,5.5,1,3,0,1,10,1,6,1,1,2,0
1724,25,5.8,1,2,0,1,15,1,1,1,1,8,0
1725,25,6.2,1,5,0,1,9,1,6,1,1,10,0
1726,25,6.5,1,2,0,1,10,0,4,1,1,2,0
1727,25,6.5,1,1,0,1,12,0,3,1,1,6,0
1728,25,6.6,1,5,0,1,10,1,3,1,1,5,0
1729,25,6.7,1,2,0,1,12,0,5,1,1,1,0
1730,25,7.0,1,4,0,1,12,1,7,1,1,8,0
1731,25,7.4,1,4,0,1,11,1,2,1,1,2,0
1732,25,7.5,1,3,0,1,15,0,6,1,1,7,0
1733,25,8.1,1,1,0,1,14,0,2,1,1,2,0
1734,25,8.6,1,3,0,1,9,0,3,1,1,1,0
1735,25,8.7,1,3,0,1,9,1,6,1,1,7,0
1736,25,9.2,1,4,0,1,13,1,2,1,1,0,0
1737,25,9.2,1,2,0,1,11,0,2,1,1,8,0
1738,25,9.4,1,4,0,1,11,1,3,1,1,9,0
1739,25,10.0,1,2,0,1,13,1,4,1,1,3,0
1740,25,10.1,1,1,0,1,12,1,5,1,1,2,0
1741,25,10.4,1,1,0,1,15,0,1,1,1,2,0
1742,25,10.8,1,1,0,1,9,1,4,1,1,6,0
1743,25,10.9,1,4,0,1,15,1,4,1,1,0,0
1744,25,11.1,1,5,0,1,12,1,6,1,1,3,0
1745,25,11.1,1,5,0,1,13,1,4,1,1,2,0
1746,25,11.2,1,5,0,1,12,0,7,1,1,4,0
1747,25,11.2,1,5,0,1,12,1,6,1,1,1,0
1748,25,11.6,1,1,0,1,14,1,2,1,1,3,0
1749,25,12.9,1,2,0,1,14,0,4,1,1,3,0
1750,25,13.1,1,1,0,1,14,0,7,1,1,1,0
1751,25,13.2,1,5,0,1,14,0,6,1,1,1,0
1752,25,13.4,1,5,0,1,15,0,4,1,1,2,0
1753,25,13.5,1,5,0,1,14,0,6,1,1,4,0
1754,25,13.6,1,1,0,1,11,0,4,1,1,2,0
1755,25,13.7,1,4,0,1,13,1,7,1,1,2,0
1756,25,14.0,1,4,0,1,13,1,1,1,1,6,0
1757,25,14.3,1,2,0,1,12,1,5,1,1,7,0
1758,25,14.4,1,4,0,1,10,1,2,1,1,6,0
1759,25,15.0,1,5,0,1,12,0,6,1,1,3,0
1760,25,15.0,1,2,0,0,13,1,1,1,1,10,0
1761,25,15.0,1,3,0,0,13,1,2,1,1,5,0
1762,25,15.0,1,1,0,0,12,0,2,1,1,6,0
1763,25,15.0,1,3,0,0,10,0,0,1,1,10,0
1764,25,15.0,1,4,0,0,15,1,2,1,1,8,0
1765,25,15.1,1,4,0,0,14,0,1,1,1,9,0
1766,25,15.1,1,5,0,0,10,1,0,1,1,5,0
1767,25,15.1,1,3,0,0,10,0,0,1,1,8,0
1768,25,15.1,1,3,0,0,15,0,1,1,1,6,0
1769,25,15.2,1,1,0,0,10,1,2,1,1,7,0
1770,25,15.2,1,2,0,0,10,1,1,1,1,9,0
1771,25,15.2,1,4,0,0,14,1,0,1,1,10,0
1772,25,15.2,1,3,0,0,15,1,1,1,1,7,0
1773,25,15.2,1,5,0,0,13,1,2,1,1,6,0
1774,25,15.2,1,5,0,1,12,1,5,1,1,8,0
1775,25,15.3,1,1,0,0,15,1,0,1,1,5,0
1776,25,15.3,1,5,0,0,12,1,2,1,1,6,0
1777,25,15.3,1,1,0,0,15,1,1,1,1,7,0
1778,25,15.3,1,4,0,0,9,0,1,1,1,6,0
1779,25,15.3,1,3,0,0,12,1,1,1,1,9,0
1780,25,15.3,1,2,0,1,11,1,7,1,1,1,0
1781,25,15.3,1,2,0,0,15,0,1,1,1,6,0
1782,25,15.3,1,2,0,0,15,1,1,1,1,10,0
1783,25,15.3,1,3,0,0,9,0,1,1,1,6,0
1784,25,15.4,1,1,0,0,10,1,2,1,1,7,0
1785,25,15.4,1,1,0,0,9,0,0,1,1,8,0
1786,25,15.5,1,4,0,0,14,0,2,1,1,6,0
1787,25,15.5,1,1,0,0,12,1,2,1,1,7,0
1788,25,15.5,1,5,0,0,14,1,0,1,1,8,0
1789,25,15.5,1,4,0,1,15,1,6,1,1,8,0
1790,25,15.5,1,4,0,0,12,1,2,1,1,6,0
1791,25,15.5,1,1,0,0,12,0,1,1,1,9,0
1792,25,15.6,1,2,0,0,12,0,2,1,1,8,0
1793,25,15.6,1,2,0,0,12,1,0,1,1,9,0
1794,25,15.7,1,2,0,1,13,1,8,1,1,3,0
1795,25,15.7,1,5,0,0,12,1,1,1,1,8,0
1796,25,15.7,1,1,0,0,15,0,2,1,1,6,0
1797,25,15.7,1,3,0,0,14,0,0,1,1,8,0
1798,25,15.8,1,4,0,0,12,1,0,1,1,9,0
1799,25,15.8,1,5,0,0,13,1,2,1,1,7,0
1800,25,15.8,1,1,0,0,12,1,2,1,1,10,0
1801,25,15.9,1,3,0,1,13,0,6,1,1,2,0
1802,25,15.9,1,1,0,0,12,0,0,1,1,6,0
1803,25,15.9,1,1,0,0,10,0,2,1,1,5,0
1804,25,15.9,1,4,0,0,12,1,1,1,1,10,0
1805,25,15.9,1,5,0,1,15,1,5,1,1,2,0
1806,25,15.9,1,2,0,1,10,0,8,1,1,0,0
1807,25,16.0,1,4,0,0,13,0,2,1,1,6,0
1808,25,16.1,1,5,0,0,12,0,2,1,1,6,0
1809,25,16.1,1,1,0,0,12,1,0,1,1,6,0
1810,25,16.1,1,2,0,0,9,1,2,1,1,9,0
1811,25,16.2,1,5,0,0,13,1,1,1,1,8,0
1812,25,16.2,1,5,0,0,10,1,1,1,1,6,0
1813,25,16.2,1,4,0,0,14,1,2,1,1,7,0
1814,25,16.2,1,5,0,0,13,0,2,1,1,6,0
1815,25,16.2,1,5,0,0,11,0,2,1,1,10,0
1816,25,16.2,1,5,0,0,9,0,1,1,1,8,0
1817,25,16.2,1,1,0,0,15,0,2,1,1,10,0
1818,25,16.2,1,1,0,0,12,1,0,1,1,9,0
1819,25,16.3,1,1,0,0,14,1,1,1,1,5,0
1820,25,16.3,1,5,0,0,14,0,1,1,1,10,0
1821,25,16.3,1,5,0,1,13,0,4,1,1,1,0
1822,25,16.4,1,3,0,0,12,0,2,1,1,8,0
1823,25,16.4,1,1,0,0,11,0,2,1,1,8,0
1824,25,16.4,1,2,0,0,12,0,0,1,1,7,0
1825,25,16.4,1,1,0,0,12,0,1,1,1,9,0
1826,25,16.4,1,5,0,0,13,0,0,1,1,8,0
1827,25,16.4,1,4,0,0,14,0,1,1,1,9,0
1828,25,16.5,1,5,0,0,9,0,0,1,1,9,0
1829,25,16.5,1,2,0,0,11,1,0,1,1,8,0
1830,25,16.5,1,2,0,0,15,1,0,1,1,9,0
1831,25,16.5,1,3,0,0,9,1,1,1,1,7,0
1832,25,16.5,1,5,0,0,15,0,1,1,1,8,0
1833,25,16.6,1,4,0,0,11,0,1,1,1,10,0
1834,25,16.6,1,4,0,0,15,1,1,1,1,5,0
1835,25,16.6,1,3,0,0,15,1,1,1,1,6,0
1836,25,16.7,1,4,0,0,12,0,0,1,1,10,0
1837,25,16.7,1,5,0,0,9,1,0,1,1,10,0
1838,25,16.7,1,4,0,0,10,1,2,1,1,7,0
1839,25,16.7,1,4,0,0,13,1,0,1,1,10,0
1840,25,16.8,1,4,0,0,13,0,0,1,1,10,0
1841,25,16.8,1,1,0,0,14,1,2,1,1,7,0
1842,25,16.8,1,5,0,0,10,0,0,1,1,10,0
1843,25,16.8,1,2,0,0,10,1,2,1,1,7,0
1844,25,16.9,1,5,0,0,14,1,1,1,1,8,0
1845,25,17.0,1,1,0,0,14,0,1,1,1,10,0
1846,25,17.0,1,4,0,0,11,0,2,1,1,9,0
1847,25,17.0,1,2,0,0,14,0,1,1,1,5,0
1848,25,17.0,1,1,0,0,11,1,0,1,1,9,0
1849,25,17.0,1,5,0,1,13,1,4,1,1,7,0
1850,25,17.1,1,5,0,0,13,0,1,1,1,9,0
1851,25,17.1,1,4,0,0,15,0,1,1,1,10,0
1852,25,17.1,1,4,0,0,11,0,2,1,1,7,0
1853,25,17.1,1,5,0,0,12,1,2,1,1,5,0
1854,25,17.1,1,1,0,0,11,0,2,1,1,9,0
1855,25,17.2,1,1,0,0,14,1,0,1,1,5,0
1856,25,17.2,1,3,0,0,12,0,0,1,1,6,0
1857,25,17.2,1,2,0,0,10,1,1,1,1,9,0
1858,25,17.3,1,3,0,0,13,0,1,1,1,9,0
1859,25,17.3,1,2,0,0,9,0,0,1,1,8,0
1860,25,17.3,1,4,0,1,12,0,4,1,1,1,0
1861,25,17.3,1,3,0,0,13,1,1,1,1,6,0
1862,25,17.3,1,3,0,0,13,0,0,1,1,10,0
1863,25,17.4,1,5,0,0,9,1,2,1,1,7,0
1864,25,17.4,1,2,0,0,13,0,1,1,1,6,0
1865,25,17.4,1,1,0,0,13,0,2,1,1,7,0
1866,25,17.4,1,2,0,0,9,0,1,1,1,5,0
1867,25,17.5,1,3,0,0,15,0,0,1,1,5,0
1868,25,17.5,1,5,0,0,12,1,0,1,1,8,0
1869,25,17.5,1,1,0,0,9,1,1,1,1,9,0
1870,25,17.5,1,1,0,0,12,0,0,1,1,8,0
1871,25,17.5,1,5,0,0,12,1,1,1,1,10,0
1872,25,17.6,1,2,0,0,12,1,2,1,1,7,0
1873,25,17.6,1,5,0,0,15,1,0,1,1,9,0
1874,25,17.6,1,3,0,0,12,0,1,1,1,7,0
1875,25,17.6,1,3,0,0,10,1,2,1,1,9,0
1876,25,17.6,1,2,0,0,13,1,0,1,1,7,0
1877,25,17.7,1,4,0,0,11,1,1,1,1,5,0
1878,25,17.7,1,5,0,0,14,0,0,1,1,10,0
1879,25,17.7,1,2,0,0,9,1,1,1,1,6,0
1880,25,17.7,1,3,0,0,13,0,2,1,1,9,0
1881,25,17.7,1,3,0,0,12,0,0,1,1,7,0
1882,25,17.8,1,3,0,0,9,1,0,1,1,6,0
1883,25,17.8,1,2,0,0,14,1,1,1,1,9,0
1884,25,17.8,1,3,0,0,11,0,2,1,1,8,0
1885,25,17.8,1,4,0,0,14,0,1,1,1,9,0
1886,25,17.9,1,1,0,0,12,0,1,1,1,5,0
1887,25,17.9,1,4,0,0,10,0,0,1,1,9,0
1888,25,17.9,1,4,0,0,12,1,0,1,1,9,0
1889,25,17.9,1,3,0,0,13,1,0,1,1,8,0
1890,25,17.9,1,4,0,0,14,1,2,1,1,10,0
1891,25,17.9,1,5,0,0,9,0,1,1,1,6,0
1892,25,17.9,1,5,0,0,12,1,0,1,1,8,0
1893,25,18.0,1,5,0,0,11,1,0,1,1,7,0
1894,25,18.0,1,5,0,0,12,0,1,1,1,7,0
1895,25,18.0,1,4,0,0,9,1,0,1,1,9,0
1896,25,18.1,1,4,0,0,15,0,2,1,1,5,0
1897,25,18.1,1,2,0,0,11,0,0,1,1,7,0
1898,25,18.1,1,4,0,0,9,0,1,1,1,8,0
1899,25,18.1,1,5,0,0,9,1,2,1,1,8,0
1900,25,18.1,1,4,0,0,10,1,2,1,1,5,0
1901,25,18.1,1,3,0,0,14,1,0,1,1,5,0
1902,25,18.2,1,1,0,0,9,1,0,1,1,5,0
1903,25,18.2,1,3,0,0,14,1,0,1,1,5,0
1904,25,18.2,1,2,0,0,14,0,1,1,1,9,0
1905,25,18.3,1,1,0,0,15,0,0,1,1,6,0
1906,25,18.3,1,2,0,0,13,0,0,1,1,8,0
1907,25,18.3,1,4,0,0,9,0,0,1,1,6,0
1908,25,18.3,1,3,0,0,13,1,1,1,1,9,0
1909,25,18.3,1,1,0,0,11,1,1,1,1,7,0
1910,25,18.3,1,5,0,1,15,0,5,1,1,9,0
1911,25,18.3,1,4,0,0,10,0,1,1,1,6,0
1912,25,18.4,1,2,0,0,15,0,1,1,1,9,0
1913,25,18.4,1,1,0,0,12,1,0,1,1,10,0
1914,25,18.4,1,5,0,0,14,0,2,1,1,7,0
1915,25,18.4,1,3,0,1,12,1,6,1,1,1,0
1916,25,18.4,1,4,0,0,12,1,1,1,1,8,0
1917,25,18.4,1,1,0,1,12,1,1,1,1,1,0
1918,25,18.5,1,4,0,1,15,0,6,1,1,10,0
1919,25,18.6,1,2,0,0,15,1,1,1,1,5,0
1920,25,18.6,1,2,0,0,10,1,1,1,1,6,0
1921,25,18.6,1,5,0,0,15,1,0,1,1,9,0
1922,25,18.6,1,2,0,0,12,0,1,1,1,10,0
1923,25,18.6,1,2,0,0,15,1,1,1,1,7,0
1924,25,18.7,1,3,0,0,14,1,2,1,1,8,0
1925,25,18.7,1,1,0,0,12,0,1,1,1,6,0
1926,25,18.8,1,1,0,0,12,0,0,1,1,8,0
1927,25,18.8,1,2,0,0,13,1,2,1,1,6,0
1928,25,18.8,1,3,0,0,13,1,0,1,1,7,0
1929,25,18.8,1,4,0,0,13,0,0,1,1,7,0
1930,25,18.8,1,4,0,0,13,0,1,1,1,5,0
1931,25,18.9,1,5,0,0,11,0,2,1,1,10,0
1932,25,18.9,1,5,0,0,9,1,2,1,1,10,0
1933,25,18.9,1,2,0,0,9,0,0,1,1,5,0
1934,25,18.9,1,5,0,0,13,0,1,1,1,10,0
1935,25,18.9,1,4,0,0,13,0,1,1,1,6,0
1936,25,19.0,1,5,0,0,15,1,0,1,1,7,0
1937,25,19.0,1,4,0,0,14,0,2,1,1,9,0
1938,25,19.0,1,1,0,0,10,0,2,1,1,6,0
1939,25,19.1,1,1,0,0,13,1,2,1,1,10,0
1940,25,19.1,1,1,0,1,9,0,8,1,1,5,0
1941,25,19.1,1,4,0,0,15,0,1,1,1,10,0
1942,25,19.2,1,3,0,0,10,0,2,1,1,6,0
1943,25,19.2,1,2,0,0,15,0,1,1,1,5,0
1944,25,19.2,1,4,0,0,14,1,0,1,1,6,0
1945,25,19.2,1,5,0,0,15,1,2,1,1,5,0
1946,25,19.2,1,5,0,0,11,0,2,1,1,10,0
1947,25,19.3,1,2,0,0,13,1,0,1,1,5,0
1948,25,19.3,1,1,0,1,14,1,6,1,1,5,0
1949,25,19.3,1,2,0,1,10,0,8,1,1,1,0
1950,25,19.3,1,2,0,0,10,0,2,1,1,5,0
1951,25,19.3,1,5,0,0,15,0,0,1,1,5,0
1952,25,19.3,1,5,0,0,10,0,2,1,1,9,0
1953,25,19.4,1,4,0,0,15,1,0,1,1,10,0
1954,25,19.4,1,2,0,0,15,0,1,1,1,9,0
1955,25,19.4,1,3,0,0,15,1,1,1,1,10,0
1956,25,19.4,1,2,0,0,12,0,1,1,1,6,0
1957,25,19.4,1,5,0,0,14,1,0,1,1,8,0
1958,25,19.4,1,1,0,0,14,0,0,1,1,5,0
1959,25,19.5,1,2,0,0,10,0,0,1,1,8,0
1960,25,19.5,1,5,0,0,13,0,2,1,1,9,0
1961,25,19.5,1,5,0,0,15,1,1,1,1,6,0
1962,25,19.5,1,1,0,0,14,1,2,1,1,9,0
1963,25,19.5,1,3,0,0,9,0,1,1,1,10,0
1964,25,19.5,1,4,0,0,12,0,0,1,1,9,0
1965,25,19.6,1,5,0,1,14,0,1,1,1,1,0
1966,25,19.6,1,1,0,0,10,0,0,1,1,6,0
1967,25,19.6,1,3,0,0,13,1,0,1,1,8,0
1968,25,19.6,1,5,0,0,10,0,0,1,1,6,0
1969,25,19.7,1,4,0,0,10,1,1,1,1,8,0
1970,25,19.7,1,5,0,0,15,1,1,1,1,5,0
1971,25,19.7,1,2,0,0,12,1,1,1,1,7,0
1972,25,19.7,1,4,0,0,11,1,0,1,1,7,0
1973,25,19.7,1,4,0,0,11,1,1,1,1,9,0
1974,25,19.8,1,4,0,0,9,1,2,1,1,9,0
1975,25,19.8,1,5,0,0,15,0,1,1,1,10,0
1976,25,19.8,1,4,0,0,14,0,2,1,1,8,0
1977,25,19.9,1,4,0,0,12,0,2,1,1,5,0
1978,25,19.9,1,2,0,0,9,1,2,1,1,8,0
1979,25,19.9,1,4,0,0,12,1,2,1,1,6,0
1980,25,19.9,1,3,0,0,15,1,1,1,1,8,0
1981,25,19.9,1,2,0,0,12,0,1,1,1,8,0
1982,25,20.0,1,2,0,0,15,0,0,1,1,6,0
1983,25,20.0,1,2,0,0,12,0,1,1,1,6,0
1984,25,20.0,1,4,0,0,11,0,0,1,1,5,0
1985,25,20.0,1,1,0,1,14,0,3,1,1,10,0
1986,25,20.0,1,2,0,0,14,1,2,1,1,5,0
1987,25,20.1,1,3,0,0,11,1,2,1,1,9,0
1988,25,20.1,1,1,0,0,12,1,2,1,1,7,0
1989,25,20.1,1,2,0,0,11,1,1,1,1,9,0
1990,25,20.2,1,5,0,0,12,0,1,1,1,8,0
1991,25,20.2,1,2,0,0,10,1,1,1,1,8,0
1992,25,20.2,1,5,0,0,9,1,2,1,1,9,0
1993,25,20.2,1,2,0,0,12,1,0,1,1,7,0
1994,25,20.2,1,2,0,1,12,0,4,1,1,2,0
1995,25,20.3,1,3,0,0,10,0,0,1,1,6,0
1996,25,20.3,1,3,0,1,11,0,2,1,1,9,0
1997,25,20.3,1,1,0,0,15,0,2,1,1,10,0
1998,25,20.3,1,5,0,0,13,1,2,1,1,9,0
1999,25,20.4,1,2,0,0,10,1,2,1,1,8,0
2000,25,20.5,1,2,0,1,13,0,8,1,1,0,0
2001,25,20.5,1,3,0,0,13,1,0,1,1,5,0
2002,25,20.5,1,3,0,0,10,1,1,1,1,8,0
2003,25,20.5,1,2,0,0,15,1,2,1,1,9,0
2004,25,20.6,1,4,0,0,11,0,2,1,1,10,0
2005,25,20.6,1,2,0,0,11,0,2,1,1,10,0
2006,25,20.6,1,1,0,0,12,1,1,1,1,8,0
2007,25,20.6,1,5,0,0,13,0,1,1,1,6,0
2008,25,20.6,1,4,0,0,12,1,1,1,1,6,0
2009,25,20.6,1,4,0,0,12,1,1,1,1,6,0
2010,25,20.6,1,1,0,0,12,1,1,1,1,5,0
2011,25,20.7,1,5,0,0,13,0,2,1,1,7,0
2012,25,20.7,1,5,0,0,9,1,2,1,1,5,0
2013,25,20.7,1,1,0,0,9,0,1,1,1,9,0
2014,25,20.7,1,3,0,0,9,0,0,1,1,7,0
2015,25,20.7,1,5,0,0,13,0,1,1,1,9,0
2016,25,20.7,1,2,0,0,13,1,0,1,1,9,0
2017,25,20.7,1,2,0,0,12,0,1,1,1,10,0
2018,25,20.8,1,1,0,0,9,0,2,1,1,8,0
2019,25,20.8,1,3,0,0,10,1,2,1,1,7,0
2020,25,20.8,1,2,0,1,12,0,8,1,1,4,0
2021,25,20.8,1,5,0,0,14,0,2,1,1,10,0
2022,25,20.8,1,4,0,0,11,1,2,1,1,9,0
2023,25,20.8,1,3,0,0,15,0,2,1,1,9,0
2024,25,20.9,1,3,0,1,14,1,7,1,1,3,0
2025,25,21.0,1,2,0,0,15,0,1,1,1,10,0
2026,25,21.0,1,2,0,0,13,0,0,1,1,8,0
2027,25,21.0,1,1,0,0,14,0,1,1,1,7,0
2028,25,21.0,1,5,0,0,12,0,1,1,1,10,0
2029,25,21.0,1,4,0,0,11,0,2,1,1,5,0
2030,25,21.0,1,3,0,0,12,0,2,1,1,10,0
2031,25,21.1,1,2,0,0,14,0,0,1,1,5,0
2032,25,21.1,1,5,0,0,9,1,2,1,1,5,0
2033,25,21.1,1,2,0,0,11,0,0,1,1,7,0
2034,25,21.1,1,5,0,0,10,0,2,1,1,10,0
2035,25,21.2,1,3,0,0,12,0,0,1,1,8,0
2036,25,21.2,1,1,0,0,11,0,0,1,1,5,0
2037,25,21.2,1,3,0,0,9,1,2,1,1,5,0
2038,25,21.2,1,5,0,0,15,0,2,1,1,8,0
2039,25,21.2,1,4,0,0,9,0,1,1,1,6,0
2040,25,21.3,1,5,0,0,11,1,0,1,1,10,0
2041,25,21.3,1,3,0,0,15,0,0,1,1,5,0
2042,25,21.3,1,1,0,0,12,0,2,1,1,5,0
2043,25,21.3,1,5,0,0,9,0,1,1,1,7,0
2044,25,21.3,1,3,0,0,13,0,0,1,1,5,0
2045,25,21.4,1,5,0,0,12,1,2,1,1,10,0
2046,25,21.4,1,2,0,0,11,1,0,1,1,8,0
2047,25,21.4,1,4,0,0,12,1,1,1,1,7,0
2048,25,21.4,1,1,0,0,11,0,1,1,1,6,0
2049,25,21.4,1,4,0,0,11,0,0,1,1,10,0
2050,25,21.4,1,4,0,0,13,0,0,1,1,9,0
2051,25,21.4,1,1,0,1,11,0,6,1,1,6,0
2052,25,21.4,1,2,0,0,14,1,1,1,1,9,0
2053,25,21.4,1,4,0,0,11,1,1,1,1,6,0
2054,25,21.5,1,5,0,0,12,1,0,1,1,9,0
2055,25,21.5,1,4,0,0,10,1,1,1,1,10,0
2056,25,21.6,1,5,0,0,11,0,1,1,1,10,0
2057,25,21.7,1,1,0,1,15,1,7,1,1,3,0
2058,25,21.7,1,2,0,0,14,1,1,1,1,9,0
2059,25,21.7,1,5,0,0,13,1,0,1,1,8,0
2060,25,21.7,1,3,0,0,14,0,2,1,1,9,0
2061,25,21.7,1,1,0,0,12,0,0,1,1,8,0
2062,25,21.8,1,3,0,0,14,1,2,1,1,9,0
2063,25,21.8,1,5,0,0,10,0,1,1,1,9,0
2064,25,21.8,1,5,0,0,10,1,2,1,1,5,0
2065,25,21.8,1,4,0,0,9,0,1,1,1,9,0
2066,25,21.8,1,5,0,0,13,1,1,1,1,7,0
2067,25,21.8,1,3,0,0,12,1,2,1,1,7,0
2068,25,21.9,1,4,0,0,13,1,1,1,1,8,0
2069,25,22.0,1,3,0,0,12,1,2,1,1,9,0
2070,25,22.0,1,4,0,0,9,1,1,1,1,7,0
2071,25,22.0,1,4,0,0,12,1,0,1,1,8,0
2072,25,22.0,1,5,0,0,14,1,0,1,1,5,0
2073,25,22.0,1,3,0,0,11,0,0,1,1,6,0
2074,25,22.0,1,3,0,0,12,1,0,1,1,6,0
2075,25,22.0,1,5,0,0,12,0,2,1,1,8,0
2076,25,22.0,1,5,0,0,10,0,2,1,1,6,0
2077,25,22.0,1,3,0,0,10,0,1,1,1,6,0
2078,25,22.1,1,3,0,0,12,0,1,1,1,7,0
2079,25,22.1,1,3,0,0,12,0,1,1,1,7,0
2080,25,22.1,1,4,0,0,12,0,1,1,1,5,0
2081,25,22.1,1,3,0,0,13,1,0,1,1,5,0
2082,25,22.1,1,1,0,0,13,0,1,1,1,8,0
2083,25,22.1,1,2,0,0,14,1,0,1,1,8,0
2084,25,22.1,1,5,0,0,13,0,1,1,1,5,0
2085,25,22.2,1,4,0,0,12,0,1,1,1,6,0
2086,25,22.2,1,5,0,0,11,0,0,1,1,8,0
2087,25,22.2,1,1,0,0,12,1,0,1,1,9,0
2088,25,22.3,1,5,0,0,15,0,2,1,1,7,0
2089,25,22.3,1,2,0,0,12,0,0,1,1,8,0
2090,25,22.3,1,5,0,0,11,0,0,1,1,9,0
2091,25,22.4,1,1,0,0,12,0,2,1,1,10,0
2092,25,22.4,1,3,0,0,9,0,2,1,1,9,0
2093,25,22.4,1,4,0,0,10,1,2,1,1,7,0
2094,25,22.5,1,4,0,0,14,1,2,1,1,7,0
2095,25,22.5,1,3,0,0,15,1,0,1,1,7,0
2096,25,22.5,1,3,0,0,12,1,0,1,1,10,0
2097,25,22.5,1,2,0,0,12,1,0,1,1,8,0
2098,25,22.5,1,1,0,0,13,1,0,1,1,5,0
2099,25,22.5,1,5,0,0,12,0,2,1,1,7,0
2100,25,22.6,1,1,0,0,15,1,2,1,1,10,0
2101,25,22.6,1,5,0,1,9,1,6,1,1,7,0
2102,25,22.6,1,4,0,0,13,0,0,1,1,6,0
2103,25,22.6,1,2,0,0,13,0,2,1,1,8,0
2104,25,22.7,1,1,0,1,12,0,1,1,1,3,0
2105,25,22.7,1,3,0,0,14,1,2,1,1,5,0
2106,25,22.7,1,5,0,0,15,1,2,1,1,5,0
2107,25,22.7,1,3,0,0,14,0,0,1,1,6,0
2108,25,22.7,1,2,0,0,12,0,1,1,1,8,0
2109,25,22.7,1,1,0,0,12,0,1,1,1,9,0
